pl_name,hostname,pl_rade,pl_masse,pl_dens,pl_orbsmax,pl_orbper,st_mass,st_teff,st_rad,st_lum,pl_orbeccen,sy_dist,glon,glat,planet_type,hz_start_con,hz_end_con,hz_start_opt,hz_end_opt,in_hz,hz_dist,X_gal,Y_gal,Z_gal,pl_seff
HAT-P-39 b,HAT-P-39,17.609,190.372,0.19,0.0509,3.54387,1.404,6430.0,1.625,0.607,0.0,697.004,201.4173,17.44627,Gas-giant,1.47193798821086,3.3847980439031287,1.882810424632505,3.2548397668883267,Too_hot,1.831910424632505,-619.0237005842845,-242.80837621987195,208.96967858617006,1561.5807091119866
HAT-P-4 b,HAT-P-4,14.28,213.255,0.403,0.04438,3.056536,1.248,5860.0,1.596,0.431,0.0,320.451,58.47975,57.3363,Gas-giant,1.2287567525602443,2.893280009349668,1.5938983501609598,2.782168362335787,Too_hot,1.5495183501609597,90.41806672476726,147.4318878885377,269.7725987649175,1369.6998374098212
HAT-P-40 b,HAT-P-40,17.03768,152.5584,0.1700871545416716,0.05353064230011037,4.45724,1.03,6080.0,1.94,0.6635064232692754,0.0,464.469,97.34365,-9.86299,Gas-giant,1.5919157420964762,3.712588005142883,2.0541179457175454,3.5700253969077758,Too_hot,2.000587303417435,-58.49107927915403,453.8506643976124,-79.56016611097245,1608.057279784348
HAT-P-41 b,HAT-P-41,22.97845,378.2177,0.17188834117319055,0.051835798091256956,2.69405,2.56,6390.0,2.05,0.7977998010629929,0.0,348.185,43.84092,-10.62609,Gas-giant,1.836227156092507,4.228938538529859,2.3511395738924445,4.066567433211329,Too_hot,2.2993037758011874,246.82733198998193,237.037525434562,-64.20493706535831,2336.362473227942
HAT-P-42 b,HAT-P-42,14.348,331.801,0.61,0.0575,4.641878,1.178,5743.0,1.53,0.356,0.0,405.238,223.004,31.58211,Gas-giant,1.1324328014748244,2.6806204273910987,1.4728798748202554,2.5776702648741705,Too_hot,1.4153798748202553,-252.46031966992496,-235.45601041680814,212.2312201226747,686.5375733486039
HAT-P-44 b,HAT-P-44,13.922,111.871,0.23,0.0507,4.301219,0.942,5295.0,0.949,-0.194,0.044,347.85,89.60271,64.52011,Gas-giant,0.6121195546280149,1.4798777378655237,0.8032905933506892,1.4230302890723312,Too_hot,0.7525905933506892,1.0376195747643036,149.6394813713233,314.0168330846922,248.87660931676373
HAT-P-45 b,HAT-P-45,15.984,283.492,0.38,0.0452,3.128992,1.259,6330.0,1.319,0.4,0.049,298.64,26.02156,5.98199,Gas-giant,1.1641121697326213,2.687270195649432,1.49279406319296,2.5840895618999906,Too_hot,1.44759406319296,266.905236853283,130.30273115303183,31.123020328265333,1229.4847049052296
HAT-P-46 b,HAT-P-46,14.392,156.684,0.28,0.0577,4.463129,1.284,6120.0,1.396,0.391,0.123,290.736,24.53129,9.63976,Gas-giant,1.1614132843588902,2.7040222018409237,1.497148134116968,2.600189982752256,Too_hot,1.4394481341169678,260.7580009371733,119.00628893430766,48.68459548289587,739.0066963669814
HAT-P-49 b,HAT-P-49,17.82231,699.226,0.6810709398046736,0.0494005737285372,2.69155,2.22,6820.0,2.06,0.9151605856821065,0.0,350.351,66.92249,-5.76833,Gas-giant,2.071132824869281,4.698804844298183,2.6241833766798415,4.518418454472723,Too_hot,2.5747828029513045,136.63381742741421,320.6822454975009,-35.212505717324476,3370.5176069624004
HAT-P-5 b,HAT-P-5,13.56289,311.4734,0.6883843794356423,0.03928286977952974,2.78849,1.04,5960.0,1.12,0.15170973061919282,0.0,303.336,63.93673,22.14911,Gas-giant,0.8873266266604306,2.080111773678562,1.1482920512298496,2.000231944348969,Too_hot,1.1090091814503198,123.43983334008145,252.38143937891508,114.36321741713951,918.9741939589268
HAT-P-50 b,HAT-P-50,14.437192,429.0705,0.78,0.0453,3.1220109,1.273,6280.0,1.698,0.60314,0.115,515.458,208.67365,18.9095,Gas-giant,1.4736103311690338,3.4084655088898232,1.892045881308165,3.2775913690637504,Too_hot,1.8467458813081652,-427.8388344922501,-233.9792469042316,167.04668054900588,1954.085652286085
HAT-P-52 b,HAT-P-52,11.309881,259.98494,0.98,0.03694,2.7535953,0.887,5131.0,0.893,-0.30452,0.047,361.155,152.17845,-26.98024,Gas-giant,0.5424681857548581,1.3219170727050726,0.7137513851707039,1.2711331891967836,Too_hot,0.6768113851707039,-284.64412989015335,150.21267257591873,-163.84995069171458,363.4847692801364
HAT-P-53 b,HAT-P-53,14.773462,471.65972,0.8,0.03159,1.9616241,1.093,5956.0,1.209,0.21748,0.134,666.802,130.55561,-23.36944,Gas-giant,0.9572775007476398,2.2444867243492594,1.2389342332944238,2.1582944715666055,Too_hot,1.2073442332944238,-397.979870444423,465.05979388138223,-264.49256707901384,1653.410716616366
HAT-P-54 b,HAT-P-54,10.581296,241.5508,1.118,0.04117,3.799847,0.645,4390.0,0.617,-0.9017,0.074,143.651,188.78409,8.89777,Gas-giant,0.2801254063761113,0.7072233495591866,0.37090448478376287,0.6800431785886506,Too_hot,0.3297344847837629,-140.2576561748203,-21.6731536753774,22.21877798415945,73.98407801158649
HAT-P-57 b,HAT-P-57,19.50366,448.1403,0.33306761713196337,0.05015941623671842,2.4653,2.77,6330.0,1.85,0.6922469431933319,0.0,279.86,38.82228,11.96776,Gas-giant,1.6297399102955126,3.7621387366849928,2.089889725314494,3.617687367510086,Too_hot,2.039730309077776,213.2981515770739,171.63272101812788,58.03212222310241,1956.7799793635759
HAT-P-58 b,HAT-P-58,14.93036229,118.2321674,0.194,0.04994,4.0138379,1.031,6078.0,1.53,0.45637,0.073,515.59,150.04883,6.3006,Gas-giant,1.2542553832548637,2.925361399918299,1.6184994973899294,2.8130280386837483,Too_hot,1.5685594973899293,-444.03522269583834,255.8595347441623,56.583280091897706,1146.7610245330004
HAT-P-59 b,HAT-P-59,12.58768533,489.45574678,1.347,0.05064,4.1419771,1.008,5678.0,1.1038,0.05385,0.03,265.471,94.0548,19.63991,Neptune-like,0.8018216813959311,1.9036992324715205,1.0443720152226494,1.8305848284793775,Too_hot,0.9937320152226494,-17.679536138230823,249.40099460877548,89.22684422913622,441.4307735948193
HAT-P-6 b,HAT-P-6,16.58932,419.5356,0.5066987433326587,0.0584020663590498,3.85298,1.79,6570.0,1.62,0.6415801536422688,0.0,275.358,108.96346,-18.43512,Gas-giant,1.5240898183231832,3.4867571153594747,1.94274097969007,3.352890574106295,Too_hot,1.8843389133310202,-84.88974511049443,247.0494294800832,-87.07662563880547,1284.4692944131664
HAT-P-60 b,HAT-P-60,18.28184752,182.43350562,0.164,0.06277,4.7947813,1.435,6212.0,2.197,0.80889,0.25,233.22,132.48097,-9.67032,Gas-giant,1.8723381958384433,4.342634336877891,2.408080955467434,4.17588679161045,Too_hot,2.345310955467434,-155.26599430793533,169.55612679428464,-39.176003855532095,1634.5030777877794
HAT-P-61 b,HAT-P-61,10.07687365,335.9446262,1.8,0.0301,1.90231289,1.004,5587.0,0.938,-0.1152,0.113,338.84,157.78135,5.02601,Neptune-like,0.6624450851788041,1.5794613012217062,0.8645074307005225,1.5187971607098334,Too_hot,0.8344074307005225,-312.474207590991,127.63702839333241,29.68508334672323,846.5780595065286
HAT-P-62 b,HAT-P-62,12.02723629,241.86741773,0.77,0.03772,2.6453235,1.023,5629.0,1.17,0.09061,0.101,348.815,158.83659,3.39851,Gas-giant,0.838142546220746,1.9944605384477485,1.0928309320111835,1.917858569022305,Too_hot,1.0551109320111836,-324.7169524042204,125.71089689388778,20.677897582915815,865.8977913137568
HAT-P-63 b,HAT-P-63,12.5428494,195.1466419,0.54,0.04294,3.377728,0.925,5400.0,0.9661,-0.1463,0.069,403.458,32.04857,14.43563,Gas-giant,0.6439742768164257,1.5490704451749093,0.8435091719315007,1.4895681785633414,Too_hot,0.8005691719315007,331.1738463792012,207.33094944290383,100.57891748030151,387.2361733543152
HAT-P-64 b,HAT-P-64,19.08889413,184.34047606,0.144,0.05387,4.007232,1.298,6457.0,1.735,0.66839,0.101,651.897,193.55233,-28.45082,Gas-giant,1.578187724931201,3.6254433770099768,2.01735636722033,3.4862469168406585,Too_hot,1.96348636722033,-557.2059921944103,-134.31168740259022,-310.5665009280809,1605.8169912766305
HAT-P-66 b,HAT-P-66,17.82231,248.86089,0.242,0.04363,2.972086,1.255,6002.0,1.881,0.6149,0.09,935.456,160.16347,49.12363,Gas-giant,1.5099192694915213,3.533156856650448,1.9520182785176117,3.39748001689787,Too_hot,1.9083882785176116,-575.8650538444393,207.73901439266848,707.3202030169249,2164.360373676281
HAT-P-67 b,HAT-P-67,23.370765,108.0622,0.052,0.06505,4.8101025,1.642,6406.0,2.546,0.93852,0.0,371.686,70.15807,36.91147,Gas-giant,2.157897719348834,4.966722563808348,2.761905508267545,4.77602515739177,Too_hot,2.696855508267545,100.8730775959407,279.5437028873337,223.22728997226437,2051.282137431069
HAT-P-68 b,HAT-P-68,12.016048,230.10892,0.727,0.02996,2.29840551,0.6785,4508.0,0.6701,-0.77911,0.041,202.152,197.14414,23.83401,Gas-giant,0.3213330667425532,0.8068123157332302,0.4253083402611919,0.7758067248405881,Too_hot,0.3953483402611919,-176.6961082503452,-54.507863864338475,81.68726467527874,185.2705462326657
HAT-P-69 b,HAT-P-69,18.786284,1137.8314,1.02,0.06555,4.7869491,1.648,7394.0,1.926,1.0,0.0,341.263,222.78554,26.20647,Gas-giant,2.250507123799592,5.0324025814771,2.8182314418045515,4.839237181969775,Too_hot,2.7526814418045515,-224.70888938001306,-207.97739764793408,150.7041879650135,2327.311995373304
HAT-P-7 b,HAT-P-7,16.92559,584.8072,0.6650403917251805,0.038449658517429125,2.20474,1.56,6389.0,2.0,0.776080190174406,0.0,341.079,80.03294,13.97537,Gas-giant,1.790946512235615,4.124812932026881,2.2932188425411653,3.9664396973167935,Too_hot,2.2547691840237363,57.287179231391725,325.98755073070845,82.3722046888646,4039.198682740843
HAT-P-70 b,HAT-P-70,20.96083,2154.8874,1.54,0.04739,2.74432452,1.89,8450.0,1.858,1.22272,0.0,330.739,189.96459,-19.66114,Neptune-like,2.9074294488774863,6.489275902165932,3.6270299143726863,6.240221258029851,Too_hot,3.5796399143726862,-306.75821291103415,-53.894293355165594,-111.27933355469023,7436.123305292057
HAT-P-8 b,HAT-P-8,15.6926,406.8224,0.5804795238257325,0.04483014689278283,3.07634,1.27,6200.0,1.57,0.5136547091293668,0.0,211.553,97.14496,-21.38256,Gas-giant,1.3334203013466004,3.0942060139231944,1.7154721572242495,2.9753948009810625,Too_hot,1.6706420103314668,-24.501781635466504,195.4614309876752,-77.13082070053582,1623.7321331941514
HAT-P-9 b,HAT-P-9,15.614137,238.05467,0.342,0.05287,3.92281072,1.281,6350.0,1.338,0.4183,0.084,455.203,181.08665,21.4426,Gas-giant,1.1880108618363912,2.7402946039841645,1.5226769486303429,2.6350788130206593,Too_hot,1.469806948630343,-423.6195932665343,-8.035171790798447,166.40807499634255,937.3059613561769
HATS-1 b,HATS-1,14.594,589.55,1.03,0.0444,3.446459,0.986,5870.0,1.038,0.04139,0.12,283.971,282.95386,36.8124,Gas-giant,0.7843079008638439,1.8459380719800804,1.0171383101440326,1.7750481738251478,Too_hot,0.9727383101440326,50.963691619335734,-221.56187510301478,170.1545370490171,557.9869729198083
HATS-10 b,HATS-10,10.861521,167.17858,0.7,0.04491,3.312846,1.101,5880.0,1.105,0.117,0.501,534.889,17.37913,-19.62467,Gas-giant,0.8552978508933303,2.01212200165495,1.1089429780767373,1.9348504474240424,Too_hot,1.0640329780767372,480.81912594544247,150.48726399164545,-179.64630200026275,649.1034088263154
HATS-13 b,HATS-13,13.585308,172.58169,0.377,0.04057,3.0440499,0.962,5523.0,0.887,-0.1831639411239548,0.181,421.855,20.64911,-40.44359,Gas-giant,0.6141714704760414,1.4687750619549902,0.8025593643498363,1.4123604516564876,Too_hot,0.7619893643498363,300.4255823993012,113.21653225429874,-273.65695183815825,398.4979058446597
HATS-14 b,HATS-14,11.646151,340.39593,1.191,0.03815,2.7667641,0.967,5346.0,0.933,-0.19583224850704264,0.142,513.011,20.03137,-37.08329,Gas-giant,0.6095921200347417,1.4701602331644268,0.7992598107021787,1.4136875170794527,Too_hot,0.7611098107021786,384.50149467900445,140.1855532427232,-309.3329878507029,437.70213692956804
HATS-15 b,HATS-15,12.385945,689.6911,1.97,0.02712,1.74748753,0.871,5311.0,0.922,-0.20412,0.126,1139.55,26.56133,-33.28171,Neptune-like,0.604644905016819,1.460682161833623,0.7932623709562753,1.4045725374838525,Too_hot,0.7661423709562752,852.0983173982061,425.97998463002864,-625.3348804294756,849.7685027103809
HATS-16 b,HATS-16,14.5717,1039.3041,1.86,0.03744,2.686502,0.97,5738.0,1.238,0.17319,0.0,757.044,16.62766,-77.12348,Neptune-like,0.917688115047087,2.172787784291017,1.193709023048096,2.0893409226103232,Too_hot,1.156269023048096,161.6531466676678,48.27588309916463,-738.0063124522968,1062.9634213740742
HATS-17 b,HATS-17,8.709393,425.25654,3.5,0.1308,16.254611,1.131,5846.0,1.091,0.09342,0.029,400.331,302.46383,15.25563,Mega-Earth,0.8335279438506835,1.9638892762196833,1.081573742895793,1.8884688853943186,Too_hot,0.950773742895793,207.31228879653563,-325.86889297045093,105.33750077325058,72.4777181894544
HATS-22 b,HATS-22,10.682177,870.8542,3.89,0.05025,4.7228124,0.759,4803.0,0.689,-0.64589,0.079,229.518,283.88751,30.52487,Mega-Earth,0.37073755556089877,0.9178829914621622,0.48972806482611464,0.882614665974991,Too_hot,0.4394780648261146,47.45336473886368,-191.92955846900517,116.57501912868423,89.50305675385822
HATS-23 b,HATS-23,20.84874,467.2101,0.29,0.03397,2.1605156,1.121,5780.0,1.199,0.15534,0.114,639.004,346.88498,-22.61865,Gas-giant,0.8974993102062158,2.1209221906821267,1.166345784102948,2.0394687906147793,Too_hot,1.132375784102948,574.4695834944794,-133.84202090257958,-245.75826150181192,1239.2214047158532
HATS-24 b,HATS-24,15.636555,718.2958,1.03,0.0238,1.3484978,1.07,6125.0,1.12,0.19,0.0,494.182,331.7177,-17.45562,Gas-giant,0.9213021169120262,2.1445415130152274,1.1874804343844247,2.062193054638806,Too_hot,1.1636804343844247,415.1478077489204,-223.36865998466652,-148.23828311849778,2734.2995178880046
HATS-25 b,HATS-25,14.12334,194.82979,0.38,0.05163,4.2986432,0.994,5715.0,1.107,0.06819,0.176,471.158,320.25244,37.0577,Gas-giant,0.8139514651714266,1.9292063398919008,1.059311392710116,1.8551135548225424,Too_hot,1.007681392710116,289.0930517739863,-240.41532671776545,283.9287570134335,438.92038341865634
HATS-26 b,HATS-26,19.61575,206.5895,0.153,0.04735,3.3023881,1.299,6071.0,2.04,0.70415,0.245,861.843,259.72931,17.78428,Gas-giant,1.668765937437848,3.8933028898222193,2.1537560036858037,3.743800321148382,Too_hot,2.1064060036858034,-146.32245638794546,-807.5083864316169,263.2362080873456,2256.888134825338
HATS-27 b,HATS-27,16.8135,168.4499,0.18,0.0611,4.637038,1.415,6438.0,1.74,0.66932,0.581,816.988,303.42806,16.28136,Gas-giant,1.5809676429943322,3.634420117748738,2.021869708187557,3.494878071936634,Too_hot,1.9607697081875572,432.0207718219723,-654.4962006064044,229.04621422352434,1250.943167841847
HATS-28 b,HATS-28,13.383546,213.58176,0.48,0.04131,3.1810781,0.929,5498.0,0.922,-0.15739,0.202,535.383,347.45078,-21.13143,Gas-giant,0.633306731614346,1.5163268288110878,0.8279769287257457,1.4580850872956714,Too_hot,0.7866669287257457,487.451289838618,-108.50475931954311,-193.01013944525224,407.8491955631655
HATS-29 b,HATS-29,14.022459,207.54299,0.411,0.05475,4.6058749,1.032,5670.0,1.073,0.02938,0.158,353.891,341.6104,-23.142,Gas-giant,0.7797999699090763,1.8520998782761848,1.0158651718036682,1.7809669616630341,Too_hot,0.9611151718036682,308.7968266538029,-102.66078217888911,-139.08315330031854,356.95358902705595
HATS-3 b,HATS-3,15.48,340.382,0.51,0.0485,3.547851,1.209,6351.0,1.404,0.456,0.0,411.211,21.29696,-36.07191,Gas-giant,1.2406641488994397,2.861634469222219,1.5901229609394691,2.751759777757189,Too_hot,1.5416229609394692,309.6754801502216,120.71849645925187,-242.12110219340101,1214.8328380805385
HATS-30 b,HATS-30,13.170575,224.38798,0.543,0.04354,3.1743516,1.093,5943.0,1.061,0.09691,0.096,342.14,309.55456,-56.81169,Gas-giant,0.8336388478327983,1.955711203673484,1.079252651981921,1.8806080265663583,Too_hot,1.035712651981921,119.26538342016609,-144.4001013906843,-286.32875970813836,659.3760227237889
HATS-31 b,HATS-31,18.38276,279.6904,0.243,0.0478,3.37796,1.275,6050.0,1.87,0.61909,0.233,773.974,301.5875,38.43228,Gas-giant,1.5143437418823877,3.5361959528226583,1.9554577675438438,3.4004051022531914,Too_hot,1.9076577675438438,317.5733919732607,-516.460614342399,481.09388607596094,1820.682453418245
HATS-32 b,HATS-32,14.000041,292.4036,0.58,0.04024,2.8126548,1.099,5700.0,1.097,0.0569,0.471,745.116,40.58713,-64.93107,Gas-giant,0.8039271482802917,1.9067619840995171,1.046611074670723,1.8335306910722795,Too_hot,1.0063710746707228,239.757077912358,205.40326862341647,-674.9251027230681,704.018474620701
HATS-33 b,HATS-33,13.78707,378.85336,0.79,0.03727,2.5495551,1.062,5659.0,1.022,-0.01773,0.08,248.46,342.28699,-28.57624,Gas-giant,0.738960625293657,1.7559967273285826,0.9628916539149633,1.6885544656472258,Too_hot,0.9256216539149633,207.8489531123887,-66.3850687378854,-118.8453067594605,691.1164250061904
HATS-34 b,HATS-34,16.02887,299.07803,0.4,0.03166,2.1061607,0.955,5380.0,0.98,-0.14026,0.108,508.842,312.35473,-53.76568,Gas-giant,0.6489870257272694,1.5626219468788625,0.8503888200947366,1.502598550649256,Too_hot,0.8187288200947366,202.63496599240491,-222.26603050776274,-410.43521194407674,722.3009381660286
HATS-35 b,HATS-35,16.409976,388.38826,0.484,0.03199,1.8209993,1.317,6300.0,1.433,0.46538,0.306,514.555,332.9417,-30.1993,Gas-giant,1.2565344356374706,2.904055766783387,1.61252299538994,2.792550177651043,Too_hot,1.58053299538994,396.0428528526683,-202.3017816196947,-258.8259953768497,2853.326828172492
HATS-37 A b,HATS-37 A,6.792654,31.46517,0.55,0.04913,4.3315366,0.843,5326.0,0.877,-0.25571,0.0,211.896,311.21577,39.43782,Gas-giant,0.5694379226514179,1.3746389647149142,0.7468767820119414,1.3218349420941444,Too_hot,0.6977467820119414,107.8286399289654,-123.10328058592562,134.6049090340036,229.93044070719435
HATS-38 b,HATS-38,6.882326,23.51942,0.403,0.05036,4.375021,0.89,5732.0,1.105,0.07151,0.0,343.525,264.16473,25.74431,Gas-giant,0.8165077705208226,1.9337566673639324,1.0622377772619973,1.8594896977644817,Too_hot,1.0118777772619973,-31.459060703381805,-307.82382731381875,149.21207880910052,464.8775323515158
HATS-39 b,HATS-39,17.59813,200.2329,0.202,0.06007,4.5776348,1.379,6572.0,1.621,0.64048,0.275,878.521,243.75063,-5.70925,Gas-giant,1.5220546161815192,3.481853269640973,1.9400509227054414,3.3481750897395397,Too_hot,1.8799809227054414,-386.6238390769098,-784.0173219183727,-87.39561448021593,1211.057423406382
HATS-4 b,HATS-4,11.433,420.471,1.55,0.0362,2.516729,1.001,5403.0,0.925,-0.187,0.013,416.459,229.82471,-17.44828,Neptune-like,0.6144214241752325,1.4777697395814968,0.8047544891474315,1.4210063309626182,Too_hot,0.7685544891474315,-256.3074375897054,-303.56435322200406,-124.87305381909111,496.1155721308038
HATS-40 b,HATS-40,17.71022,505.3497,0.49,0.04997,3.2642736,1.561,6460.0,2.26,0.90309,0.312,1342.29,239.1018,-14.90957,Gas-giant,2.067576349715122,4.7491440467403825,2.642731120722123,4.566804046011935,Too_hot,2.592761120722123,-666.0790223082098,-1113.0162976514641,-345.3634336509389,3203.843554728898
HATS-41 b,HATS-41,14.90797,3082.951,5.1,0.0583,4.193649,1.496,6424.0,1.71,0.65321,0.38,737.668,237.62132,-11.43574,Mega-Earth,1.5527073385273777,3.571342095911212,1.9864236659867267,3.4342212264956724,Too_hot,1.9281236659867267,-387.18822562607886,-610.6131206795025,-146.25653152788783,1323.9539829938687
HATS-42 b,HATS-42,15.6926,597.5204,0.83,0.03689,2.292102,1.273,6060.0,1.48,0.42488,0.229,800.377,245.353,-10.30432,Gas-giant,1.2104542222521932,2.8253657376183567,1.562666507102685,2.716871397264002,Too_hot,1.525776507102685,-328.39509392439703,-715.7253449326072,-143.16855463573984,1954.621581158124
HATS-43 b,HATS-43,13.22662,82.95363,0.191,0.04944,4.3888497,0.837,5099.0,0.812,-0.39794,0.173,362.273,234.24754,-31.63293,Gas-giant,0.48775641188073265,1.1904362072161463,0.6420615908670777,1.1447026399645919,Too_hot,0.5926215908670777,-180.2216927974571,-250.3210565513831,-190.00325423849532,163.645126381182
HATS-44 b,HATS-44,11.960003,177.9848,0.56,0.03649,2.7439004,0.86,5080.0,0.847,-0.39794,0.279,446.035,232.00021,-27.62676,Gas-giant,0.48811435765488725,1.1924071150287614,0.6427044668109646,1.1465973743981057,Too_hot,0.6062144668109646,-243.2967338460703,-311.40797124204784,-206.83083902490546,300.4085390729301
HATS-45 b,HATS-45,14.414774,222.481,0.41,0.05511,4.1876244,1.272,6450.0,1.315,0.42488,0.24,772.11,232.27915,-10.52264,Gas-giant,1.1926519970949168,2.7405013548545374,1.5248026954040248,2.635281390847787,Too_hot,1.4696926954040248,-464.4441828696992,-600.4688207509338,-141.00584528479845,875.828711049545
HATS-46 b,HATS-46,10.121727,54.98459,0.28,0.05367,4.7423729,0.917,5495.0,0.853,-0.22988,0.559,453.808,309.86547,-60.47939,Gas-giant,0.5826685422251467,1.3952818641215519,0.7618184377429658,1.3416893522778257,Too_hot,0.7081484377429658,143.32974049543142,-171.63053289811398,-394.89396871897355,204.48281227779677
HATS-47 b,HATS-47,12.520453,117.27927,0.331,0.04269,3.9228038,0.674,4512.0,0.6564,-0.79615,0.088,300.67,347.51462,-23.20563,Gas-giant,0.3150481440696405,0.7908834909178069,0.4169827955773029,0.7604901073778394,Too_hot,0.3742927955773029,269.8095608340496,-59.74311341263054,-118.4736687298189,87.7400121870215
HATS-48 A b,HATS-48 A,8.9672,77.23269,0.589,0.03769,3.1316666,0.7279,4546.0,0.7152,-0.70885,0.162,263.609,337.02981,-26.03035,Gas-giant,0.3479579824546157,0.8721034941808696,0.4604700483659888,0.8385894785303994,Too_hot,0.4227800483659888,218.08714576803854,-92.43861936646368,-115.68406710248541,137.62512457745117
HATS-49 b,HATS-49,8.574885,112.19399,0.986,0.04515,4.1480467,0.7133,4405.0,0.6977,-0.78489,0.071,324.413,309.95254,-60.44212,Gas-giant,0.3202919735485833,0.8080694777219887,0.42407320620728034,0.7770138202971761,Too_hot,0.3789232062072803,102.76613275768415,-122.67813663511255,-282.1931808509318,80.49974241439263
